start_date,answer,candidate_id,pct,party
2019-09-06,Buttigieg,13345,10.8,DEM
2019-09-06,Williamson,13350,1.2,DEM
2019-09-06,Weld,13351,12.5,REP
2019-09-06,Bennet,13352,0,DEM
2019-09-06,Messam,13357,0.2,DEM
2019-09-06,Ryan,13358,0.1,DEM
2019-09-06,Sestak,13381,0,DEM
2019-09-06,Walsh,13482,7.1,REP
2019-09-08,Biden,13256,22,DEM
2019-09-08,Sanders,13257,15,DEM
2019-09-08,Warren,13258,17,DEM
2019-09-08,O'Rourke,13276,0,DEM
2019-09-08,Booker,13287,0,DEM
2019-09-08,Harris,13288,4,DEM
2019-09-08,Klobuchar,13310,1,DEM
2019-09-08,Castro,13316,0,DEM
2019-09-08,Yang,13329,1,DEM
2019-09-08,de Blasio,13335,0,DEM
2019-09-08,Gabbard,13343,1,DEM
2019-09-08,Buttigieg,13345,3,DEM
2019-09-13,Trump,13254,85.9,REP
2019-09-13,Biden,13256,33,DEM
2019-09-13,Biden,13256,27,DEM
2019-09-13,Biden,13256,25.8,DEM
2019-09-13,Sanders,13257,25.5,DEM
2019-09-13,Sanders,13257,18,DEM
2019-09-13,Sanders,13257,17,DEM
2019-09-13,Warren,13258,20.4,DEM
2019-09-13,Warren,13258,19,DEM
2019-09-13,Warren,13258,16,DEM
2019-09-13,O'Rourke,13276,4.8,DEM
2019-09-13,O'Rourke,13276,4,DEM
2019-09-13,O'Rourke,13276,2,DEM
2019-09-13,Booker,13287,4,DEM
2019-09-13,Booker,13287,2,DEM
2019-09-13,Booker,13287,1.4,DEM
2019-09-13,Harris,13288,13,DEM
2019-09-13,Harris,13288,6,DEM
2019-09-13,Harris,13288,5.6,DEM
2019-09-13,Klobuchar,13310,1,DEM
2019-09-13,Klobuchar,13310,0.3,DEM
2019-09-13,Delaney,13314,0.2,DEM
2019-09-13,Castro,13316,2,DEM
2019-09-13,Castro,13316,1,DEM
2019-09-13,Castro,13316,0.6,DEM
2019-09-13,Bullock,13320,0.3,DEM
2019-09-13,Steyer,13327,0.6,DEM
2019-09-13,Yang,13329,7,DEM
2019-09-13,Yang,13329,6.7,DEM
2019-09-13,Yang,13329,3,DEM
2019-09-13,de Blasio,13335,0,DEM
2019-09-13,Gabbard,13343,2.2,DEM
2019-09-13,Buttigieg,13345,5,DEM
2019-09-13,Buttigieg,13345,4.3,DEM
2019-09-13,Buttigieg,13345,3,DEM
2019-09-13,Williamson,13350,0.2,DEM
2019-09-13,Weld,13351,4.1,REP
2019-09-13,Bennet,13352,0.1,DEM
2019-09-13,Messam,13357,0.1,DEM
2019-09-13,Ryan,13358,0.1,DEM
2019-09-13,Sestak,13381,0,DEM
2019-09-13,Sanford,13384,6.1,REP
2019-09-13,Walsh,13482,4,REP
2019-09-15,Trump,13254,86,REP
2019-09-15,Biden,13256,53,DEM
2019-09-15,Biden,13256,29,DEM
2019-09-15,Sanders,13257,18,DEM
2019-09-15,Warren,13258,37,DEM
2019-09-15,Warren,13258,16,DEM
2019-09-15,O'Rourke,13276,4,DEM
2019-09-15,Booker,13287,3,DEM
2019-09-15,Harris,13288,7,DEM
2019-09-15,Klobuchar,13310,2,DEM
2019-09-15,Delaney,13314,1,DEM
2019-09-15,Castro,13316,0,DEM
2019-09-15,Bullock,13320,0,DEM
2019-09-15,Steyer,13327,1,DEM
2019-09-15,Yang,13329,2,DEM
2019-09-15,de Blasio,13335,0,DEM
2019-09-15,Gabbard,13343,0,DEM
2019-09-15,Buttigieg,13345,5,DEM
2019-09-15,Williamson,13350,0,DEM
2019-09-15,Weld,13351,2,REP
2019-09-15,Bennet,13352,1,DEM
2019-09-15,Messam,13357,0,DEM
2019-09-15,Ryan,13358,0,DEM
2019-09-15,Sestak,13381,0,DEM
2019-09-15,Sanford,13384,2,REP
2019-09-15,Walsh,13482,2,REP
2019-09-19,Biden,13256,23.2,DEM
2019-09-19,Sanders,13257,14.2,DEM
2019-09-19,Warren,13258,19.4,DEM
2019-09-19,O'Rourke,13276,1,DEM
2019-09-19,Booker,13287,2.4,DEM
2019-09-19,Harris,13288,3.8,DEM
2019-09-19,Klobuchar,13310,0.4,DEM
2019-09-19,Delaney,13314,0,DEM
2019-09-19,Castro,13316,0.8,DEM
2019-09-19,Bullock,13320,1,DEM
2019-09-19,Steyer,13327,2.8,DEM
2019-09-19,Yang,13329,3,DEM
2019-09-19,de Blasio,13335,0.2,DEM
2019-09-19,Gabbard,13343,0.8,DEM
2019-09-19,Buttigieg,13345,3.4,DEM
2019-09-19,Williamson,13350,0.2,DEM
2019-09-19,Bennet,13352,0.6,DEM
2019-09-19,Messam,13357,0,DEM
2019-09-19,Ryan,13358,0,DEM
2019-09-19,Sestak,13381,0.4,DEM
2019-09-21,Trump,13254,88.9,REP
2019-09-21,Biden,13256,25,DEM
2019-09-21,Sanders,13257,21.7,DEM
2019-09-21,Warren,13258,22.9,DEM
2019-09-21,O'Rourke,13276,1.2,DEM
2019-09-21,Booker,13287,2.3,DEM
2019-09-21,Harris,13288,4.1,DEM
2019-09-21,Klobuchar,13310,0.4,DEM
2019-09-21,Delaney,13314,0.3,DEM
2019-09-21,Castro,13316,1.9,DEM
2019-09-21,Bullock,13320,0,DEM
2019-09-21,Steyer,13327,0,DEM
2019-09-21,Yang,13329,8.1,DEM
2019-09-21,Gabbard,13343,0.9,DEM
2019-09-21,Buttigieg,13345,6.4,DEM
2019-09-21,Williamson,13350,0.6,DEM
2019-09-21,Weld,13351,3.7,REP
2019-09-21,Bennet,13352,0.3,DEM
2019-09-21,Messam,13357,0,DEM
2019-09-21,Ryan,13358,1,DEM
2019-09-21,Sestak,13381,0.9,DEM
2019-09-21,Sanford,13384,2.8,REP
2019-09-21,Walsh,13482,4.7,REP
2019-09-29,Trump,13254,86.9,REP
2019-09-29,Biden,13256,41,DEM
2019-09-29,Biden,13256,29.2,DEM
2019-09-29,Biden,13256,28,DEM
2019-09-29,Sanders,13257,26.6,DEM
2019-09-29,Sanders,13257,17,DEM
2019-09-29,Sanders,13257,10,DEM
2019-09-29,Warren,13258,22,DEM
2019-09-29,Warren,13258,20.6,DEM
2019-09-29,Warren,13258,12,DEM
2019-09-29,O'Rourke,13276,2.1,DEM
2019-09-29,O'Rourke,13276,1,DEM
2019-09-29,O'Rourke,13276,0,DEM
2019-09-29,Booker,13287,3,DEM
2019-09-29,Booker,13287,2,DEM
2019-09-29,Booker,13287,0.3,DEM
2019-09-29,Harris,13288,6.6,DEM
2019-09-29,Harris,13288,5,DEM
2019-09-29,Harris,13288,4,DEM
2019-09-29,Klobuchar,13310,2,DEM
2019-09-29,Klobuchar,13310,0.2,DEM
2019-09-29,Klobuchar,13310,0,DEM
2019-09-29,Delaney,13314,1.3,DEM
2019-09-29,Delaney,13314,0,DEM
2019-09-29,Castro,13316,0,DEM
2019-09-29,Bullock,13320,1,DEM
2019-09-29,Bullock,13320,0.5,DEM
2019-09-29,Bullock,13320,0,DEM
2019-09-29,Steyer,13327,4,DEM
2019-09-29,Steyer,13327,0.2,DEM
2019-09-29,Steyer,13327,0,DEM
2019-09-29,Yang,13329,3.3,DEM
2019-09-29,Yang,13329,2,DEM
2019-09-29,Yang,13329,1,DEM
2019-09-29,Gabbard,13343,1,DEM
2019-09-29,Gabbard,13343,0.7,DEM
2019-09-29,Buttigieg,13345,7,DEM
2019-09-29,Buttigieg,13345,5,DEM
2019-09-29,Buttigieg,13345,2,DEM
2019-09-29,Williamson,13350,1,DEM
2019-09-29,Williamson,13350,0.4,DEM
2019-09-29,Williamson,13350,0,DEM
2019-09-29,Weld,13351,5.3,REP
2019-09-29,Bennet,13352,1,DEM
2019-09-29,Bennet,13352,0.3,DEM
2019-09-29,Bennet,13352,0,DEM
2019-09-29,Messam,13357,0,DEM
2019-09-29,Ryan,13358,1,DEM
2019-09-29,Ryan,13358,0.4,DEM
2019-09-29,Ryan,13358,0,DEM
2019-09-29,Sestak,13381,0.2,DEM
2019-09-29,Sestak,13381,0,DEM
2019-09-29,Sanford,13384,2.4,REP
2019-09-29,Walsh,13482,5.3,REP
2019-10-06,Biden,13256,32,DEM
2019-10-06,Biden,13256,21,DEM
2019-10-06,Sanders,13257,17,DEM
2019-10-06,Sanders,13257,16,DEM
2019-10-06,Warren,13258,22,DEM
2019-10-06,Warren,13258,21,DEM
2019-10-06,O'Rourke,13276,3,DEM
2019-10-06,O'Rourke,13276,1,DEM
2019-10-06,Booker,13287,2,DEM
2019-10-06,Booker,13287,1,DEM
2019-10-06,Harris,13288,5,DEM
2019-10-06,Harris,13288,4,DEM
2019-10-06,Klobuchar,13310,2,DEM
2019-10-06,Klobuchar,13310,1,DEM
2019-10-06,Delaney,13314,0,DEM
2019-10-06,Castro,13316,1,DEM
2019-10-06,Bullock,13320,0,DEM
2019-10-06,Steyer,13327,1,DEM
2019-10-06,Yang,13329,3,DEM
2019-10-06,Yang,13329,2,DEM
2019-10-06,de Blasio,13335,0,DEM
2019-10-06,Gabbard,13343,1,DEM
2019-10-06,Gabbard,13343,0,DEM
2019-10-06,Buttigieg,13345,4,DEM
2019-10-06,Williamson,13350,1,DEM
2019-10-06,Bennet,13352,1,DEM
2019-10-06,Messam,13357,0,DEM
2019-10-06,Ryan,13358,1,DEM
2019-10-06,Sestak,13381,0,DEM
2019-10-13,Trump,13254,93.1,REP
2019-10-13,Biden,13256,22.8,DEM
2019-10-13,Sanders,13257,12.5,DEM
2019-10-13,Warren,13258,22.6,DEM
2019-10-13,O'Rourke,13276,0.3,DEM
2019-10-13,Booker,13287,2.5,DEM
2019-10-13,Harris,13288,2.2,DEM
2019-10-13,Klobuchar,13310,1.2,DEM
2019-10-13,Delaney,13314,0,DEM
2019-10-13,Castro,13316,0.4,DEM
2019-10-13,Bullock,13320,3.8,DEM
2019-10-13,Steyer,13327,2.4,DEM
2019-10-13,Yang,13329,4.6,DEM
2019-10-13,Gabbard,13343,2.2,DEM
2019-10-13,Buttigieg,13345,16.1,DEM
2019-10-13,Williamson,13350,1,DEM
2019-10-13,Weld,13351,3.6,REP
2019-10-13,Bennet,13352,0.9,DEM
2019-10-13,Messam,13357,0,DEM
2019-10-13,Ryan,13358,0,DEM
2019-10-13,Sestak,13381,0,DEM
2019-10-13,Sanford,13384,1,REP
2019-10-13,Walsh,13482,2.3,REP
2019-10-15,Biden,13256,33,DEM
2019-10-15,Biden,13256,32,DEM
2019-10-15,Sanders,13257,17,DEM
2019-10-15,Warren,13258,22,DEM
2019-10-15,Warren,13258,18,DEM
2019-10-15,O'Rourke,13276,2,DEM
2019-10-15,Booker,13287,2,DEM
2019-10-15,Harris,13288,8,DEM
2019-10-15,Harris,13288,7,DEM
2019-10-15,Klobuchar,13310,2,DEM
2019-10-15,Klobuchar,13310,1,DEM
2019-10-15,Castro,13316,1,DEM
2019-10-15,Steyer,13327,1,DEM
2019-10-15,Yang,13329,4,DEM
2019-10-15,Yang,13329,2,DEM
2019-10-15,Gabbard,13343,1,DEM
2019-10-15,Buttigieg,13345,5,DEM
2019-10-15,Buttigieg,13345,4,DEM
2019-10-16,Biden,13256,17.6,DEM
2019-10-16,Sanders,13257,9,DEM
2019-10-16,Warren,13258,16.8,DEM
2019-10-16,O'Rourke,13276,0.6,DEM
2019-10-16,Booker,13287,0.8,DEM
2019-10-16,Harris,13288,2.6,DEM
2019-10-16,Klobuchar,13310,2.6,DEM
2019-10-16,Delaney,13314,0.2,DEM
2019-10-16,Castro,13316,0,DEM
2019-10-16,Bullock,13320,0,DEM
2019-10-16,Steyer,13327,3,DEM
2019-10-16,Yang,13329,1.2,DEM
2019-10-16,Gabbard,13343,2.6,DEM
2019-10-16,Buttigieg,13345,13.2,DEM
2019-10-16,Williamson,13350,0.2,DEM
2019-10-16,Bennet,13352,0,DEM
2019-10-16,Messam,13357,0,DEM
2019-10-16,Ryan,13358,0.2,DEM
2019-10-16,Sestak,13381,0,DEM
2019-10-18,Trump,13254,90.6,REP
2019-10-18,Biden,13256,27.4,DEM
2019-10-18,Sanders,13257,24.5,DEM
2019-10-18,Warren,13258,21.2,DEM
2019-10-18,O'Rourke,13276,1.5,DEM
2019-10-18,Booker,13287,2.5,DEM
2019-10-18,Harris,13288,4.6,DEM
2019-10-18,Klobuchar,13310,1,DEM
2019-10-18,Delaney,13314,0.2,DEM
2019-10-18,Castro,13316,0,DEM
2019-10-18,Bullock,13320,0.1,DEM
2019-10-18,Steyer,13327,0.5,DEM
2019-10-18,Yang,13329,4.4,DEM
2019-10-18,Gabbard,13343,2.8,DEM
2019-10-18,Buttigieg,13345,6.4,DEM
2019-10-18,Williamson,13350,0.2,DEM
2019-10-18,Weld,13351,5,REP
2019-10-18,Bennet,13352,0.1,DEM
2019-10-18,Ryan,13358,0.2,DEM
2019-10-18,Sestak,13381,0.3,DEM
2019-10-18,Sanford,13384,2.7,REP
2019-10-18,Walsh,13482,1.8,REP
2019-10-23,Trump,13254,85.45,REP
2019-10-23,Biden,13256,26.07,DEM
2019-10-23,Sanders,13257,12.53,DEM
2019-10-23,Warren,13258,16.79,DEM
2019-10-23,O'Rourke,13276,0.25,DEM
2019-10-23,Booker,13287,2.26,DEM
2019-10-23,Harris,13288,2.51,DEM
2019-10-23,Klobuchar,13310,1.75,DEM
2019-10-23,Delaney,13314,0,DEM
2019-10-23,Castro,13316,0.25,DEM
2019-10-23,Bullock,13320,0,DEM
2019-10-23,Steyer,13327,1,DEM
2019-10-23,Yang,13329,2.51,DEM
2019-10-23,Gabbard,13343,3.51,DEM
2019-10-23,Buttigieg,13345,9.77,DEM
2019-10-23,Williamson,13350,0.75,DEM
2019-10-23,Weld,13351,2.17,REP
2019-10-23,Bennet,13352,0.25,DEM
2019-10-23,Messam,13357,0.25,DEM
2019-10-23,Sestak,13381,0.25,DEM
2019-10-23,Sanford,13384,0.93,REP
2019-10-23,Walsh,13482,0.62,REP
2019-10-25,Trump,13254,88.2,REP
2019-10-25,Biden,13256,27.9,DEM
2019-10-25,Sanders,13257,20.9,DEM
2019-10-25,Warren,13258,21.3,DEM
2019-10-25,O'Rourke,13276,1.7,DEM
2019-10-25,Booker,13287,0,DEM
2019-10-25,Harris,13288,3.8,DEM
2019-10-25,Klobuchar,13310,1.8,DEM
2019-10-25,Delaney,13314,0,DEM
2019-10-25,Castro,13316,0,DEM
2019-10-25,Bullock,13320,0.2,DEM
2019-10-25,Steyer,13327,0.1,DEM
2019-10-25,Yang,13329,5.1,DEM
2019-10-25,Gabbard,13343,2.3,DEM
2019-10-25,Buttigieg,13345,11.9,DEM
2019-10-25,Williamson,13350,0,DEM
2019-10-25,Weld,13351,3.9,REP
2019-10-25,Bennet,13352,0.4,DEM
2019-10-25,Sestak,13381,0.9,DEM
2019-10-25,Sanford,13384,4.6,REP
2019-10-25,Walsh,13482,3.4,REP
2019-10-27,Biden,13256,31,DEM
2019-10-27,Sanders,13257,19,DEM
2019-10-27,Warren,13258,21,DEM
2019-10-27,O'Rourke,13276,2,DEM
2019-10-27,Booker,13287,2,DEM
2019-10-27,Harris,13288,3,DEM
2019-10-27,Klobuchar,13310,2,DEM
2019-10-27,Delaney,13314,0,DEM
2019-10-27,Castro,13316,0,DEM
2019-10-27,Bullock,13320,0,DEM
2019-10-27,Steyer,13327,1,DEM
2019-10-27,Yang,13329,3,DEM
2019-10-27,Gabbard,13343,2,DEM
2019-10-27,Buttigieg,13345,7,DEM
2019-10-27,Williamson,13350,0,DEM
2019-10-27,Bennet,13352,0,DEM
2019-10-27,Messam,13357,0,DEM
2019-10-27,Sestak,13381,0,DEM
2019-10-31,Trump,13254,92.4,REP
2019-10-31,Biden,13256,33.5,DEM
2019-10-31,Biden,13256,29.9,DEM
2019-10-31,Sanders,13257,27.6,DEM
2019-10-31,Sanders,13257,18.8,DEM
2019-10-31,Warren,13258,22.2,DEM
2019-10-31,Warren,13258,19,DEM
2019-10-31,O'Rourke,13276,0,DEM
2019-10-31,Booker,13287,2.5,DEM
2019-10-31,Booker,13287,0.7,DEM
2019-10-31,Harris,13288,5.1,DEM
2019-10-31,Harris,13288,2.9,DEM
2019-10-31,Klobuchar,13310,0.7,DEM
2019-10-31,Klobuchar,13310,0.3,DEM
2019-10-31,Delaney,13314,0.2,DEM
2019-10-31,Delaney,13314,0,DEM
2019-10-31,Castro,13316,0.5,DEM
2019-10-31,Castro,13316,0.2,DEM
2019-10-31,Bullock,13320,0.4,DEM
2019-10-31,Bullock,13320,0,DEM
2019-10-31,Steyer,13327,3.2,DEM
2019-10-31,Steyer,13327,0,DEM
2019-10-31,Yang,13329,5.4,DEM
2019-10-31,Yang,13329,2.3,DEM
2019-10-31,Gabbard,13343,1.3,DEM
2019-10-31,Gabbard,13343,0.9,DEM
2019-10-31,Buttigieg,13345,7.9,DEM
2019-10-31,Buttigieg,13345,4.9,DEM
2019-10-31,Williamson,13350,0,DEM
2019-10-31,Weld,13351,2.7,REP
2019-10-31,Weld,13351,2.6,REP
2019-10-31,Bennet,13352,0.7,DEM
2019-10-31,Bennet,13352,0.2,DEM
2019-10-31,Sestak,13381,0,DEM
2019-10-31,Sanford,13384,2.4,REP
2019-10-31,Sanford,13384,1.8,REP
2019-10-31,Walsh,13482,3.2,REP
2019-10-31,Walsh,13482,2.6,REP
2019-11-10,Biden,13256,37,DEM
2019-11-10,Biden,13256,24,DEM
2019-11-10,Sanders,13257,18,DEM
2019-11-10,Sanders,13257,14,DEM
2019-11-10,Warren,13258,18,DEM
2019-11-10,Warren,13258,15,DEM
2019-11-10,Booker,13287,2,DEM
2019-11-10,Booker,13287,1,DEM
2019-11-10,Harris,13288,4,DEM
2019-11-10,Klobuchar,13310,2,DEM
2019-11-10,Klobuchar,13310,1,DEM
2019-11-10,Delaney,13314,0,DEM
2019-11-10,Castro,13316,1,DEM
2019-11-10,Castro,13316,0,DEM
2019-11-10,Bullock,13320,1,DEM
2019-11-10,Bullock,13320,0,DEM
2019-11-10,Steyer,13327,5,DEM
2019-11-10,Steyer,13327,2,DEM
2019-11-10,Yang,13329,3,DEM
2019-11-10,Yang,13329,2,DEM
2019-11-10,Gabbard,13343,2,DEM
2019-11-10,Buttigieg,13345,8,DEM
2019-11-10,Buttigieg,13345,6,DEM
2019-11-10,Williamson,13350,0,DEM
2019-11-10,Bennet,13352,1,DEM
2019-11-10,Bennet,13352,0,DEM
2019-11-10,Messam,13357,0,DEM
2019-11-10,Sestak,13381,0,DEM
2019-11-12,Biden,13256,24,DEM
2019-11-12,Sanders,13257,13,DEM
2019-11-12,Warren,13258,14,DEM
2019-11-12,O'Rourke,13276,0,DEM
2019-11-12,Booker,13287,2,DEM
2019-11-12,Harris,13288,3,DEM
2019-11-12,Klobuchar,13310,1,DEM
2019-11-12,Delaney,13314,0,DEM
2019-11-12,Patrick,13315,0,DEM
2019-11-12,Castro,13316,1,DEM
2019-11-12,Bullock,13320,0,DEM
2019-11-12,Steyer,13327,0,DEM
2019-11-12,Yang,13329,2,DEM
2019-11-12,de Blasio,13335,0,DEM
2019-11-12,Gabbard,13343,1,DEM
2019-11-12,Buttigieg,13345,5,DEM
2019-11-12,Williamson,13350,0,DEM
2019-11-12,Bennet,13352,1,DEM
2019-11-12,Messam,13357,0,DEM
2019-11-12,Ryan,13358,0,DEM
2019-11-12,Sestak,13381,0,DEM
2019-11-15,Biden,13256,39,DEM
2019-11-15,Biden,13256,36,DEM
2019-11-15,Sanders,13257,18,DEM
2019-11-15,Sanders,13257,17,DEM
2019-11-15,Warren,13258,14,DEM
2019-11-15,Harris,13288,7,DEM
2019-11-15,Harris,13288,6,DEM
2019-11-15,Bloomberg,13289,6,DEM
2019-11-15,Buttigieg,13345,7,DEM
2019-11-17,Trump,13254,93.2,REP
2019-11-17,Biden,13256,27.4,DEM
2019-11-17,Sanders,13257,26.5,DEM
2019-11-17,Warren,13258,19.5,DEM
2019-11-17,Booker,13287,0.7,DEM
2019-11-17,Harris,13288,3.4,DEM
2019-11-17,Bloomberg,13289,0.8,DEM
2019-11-17,Klobuchar,13310,1.4,DEM
2019-11-17,Delaney,13314,0.2,DEM
2019-11-17,Patrick,13315,0.3,DEM
2019-11-17,Castro,13316,0.7,DEM
2019-11-17,Bullock,13320,0,DEM
2019-11-17,Steyer,13327,1.7,DEM
2019-11-17,Yang,13329,4,DEM
2019-11-17,Gabbard,13343,2.3,DEM
2019-11-17,Buttigieg,13345,7.4,DEM
2019-11-17,Williamson,13350,0.1,DEM
2019-11-17,Weld,13351,2.7,REP
2019-11-17,Bennet,13352,0,DEM
2019-11-17,Sestak,13381,0.8,DEM
2019-11-17,Walsh,13482,4.1,REP
2019-11-20,Biden,13256,32,DEM
2019-11-20,Biden,13256,30,DEM
2019-11-20,Biden,13256,28,DEM
2019-11-20,Sanders,13257,19,DEM
2019-11-20,Sanders,13257,18,DEM
2019-11-20,Sanders,13257,17,DEM
2019-11-20,Warren,13258,16,DEM
2019-11-20,Warren,13258,15,DEM
2019-11-20,Warren,13258,13,DEM
2019-11-20,Booker,13287,3,DEM
2019-11-20,Booker,13287,2,DEM
2019-11-20,Harris,13288,10,DEM
2019-11-20,Harris,13288,5,DEM
2019-11-20,Bloomberg,13289,3,DEM
2019-11-20,Klobuchar,13310,2,DEM
2019-11-20,Klobuchar,13310,1,DEM
2019-11-20,Patrick,13315,1,DEM
2019-11-20,Patrick,13315,0,DEM
2019-11-20,Castro,13316,1,DEM
2019-11-20,Steyer,13327,3,DEM
2019-11-20,Steyer,13327,2,DEM
2019-11-20,Yang,13329,5,DEM
2019-11-20,Yang,13329,4,DEM
2019-11-20,Gabbard,13343,2,DEM
2019-11-20,Gabbard,13343,1,DEM
2019-11-20,Buttigieg,13345,12,DEM
2019-11-20,Buttigieg,13345,11,DEM
2019-11-20,Buttigieg,13345,9,DEM
2019-11-20,Buttigieg,13345,8,DEM
2019-11-21,Biden,13256,12,DEM
2019-11-21,Sanders,13257,15.6,DEM
2019-11-21,Warren,13258,13.8,DEM
2019-11-21,Booker,13287,2.2,DEM
2019-11-21,Harris,13288,2.8,DEM
2019-11-21,Klobuchar,13310,1.2,DEM
2019-11-21,Delaney,13314,0.6,DEM
2019-11-21,Patrick,13315,1.2,DEM
2019-11-21,Castro,13316,0.6,DEM
2019-11-21,Bullock,13320,0.6,DEM
2019-11-21,Steyer,13327,2,DEM
2019-11-21,Yang,13329,3.8,DEM
2019-11-21,Gabbard,13343,6.2,DEM
2019-11-21,Buttigieg,13345,13.4,DEM
2019-11-21,Williamson,13350,0.2,DEM
2019-11-21,Bennet,13352,0,DEM
2019-11-21,Sestak,13381,0,DEM
2019-11-22,Trump,13254,84.1,REP
2019-11-22,Biden,13256,13.8,DEM
2019-11-22,Sanders,13257,26.3,DEM
2019-11-22,Warren,13258,13.6,DEM
2019-11-22,Booker,13287,2,DEM
2019-11-22,Harris,13288,3.8,DEM
2019-11-22,Bloomberg,13289,0.6,DEM
2019-11-22,Klobuchar,13310,2.4,DEM
2019-11-22,Delaney,13314,0.1,DEM
2019-11-22,Patrick,13315,0.1,DEM
2019-11-22,Castro,13316,0.1,DEM
2019-11-22,Bullock,13320,0.1,DEM
2019-11-22,Steyer,13327,2.5,DEM
2019-11-22,Yang,13329,4.6,DEM
2019-11-22,Gabbard,13343,5.9,DEM
2019-11-22,Buttigieg,13345,21.9,DEM
2019-11-22,Williamson,13350,0.5,DEM
2019-11-22,Weld,13351,13.3,REP
2019-11-22,Bennet,13352,0,DEM
2019-11-22,Sestak,13381,0,DEM
2019-11-22,Walsh,13482,2.6,REP
2019-12-07,Biden,13256,23.3,DEM
2019-12-07,Sanders,13257,21.7,DEM
2019-12-07,Warren,13258,12.2,DEM
2019-12-07,Booker,13287,3.6,DEM
2019-12-07,Bloomberg,13289,1.9,DEM
2019-12-07,Klobuchar,13310,10.1,DEM
2019-12-07,Delaney,13314,0,DEM
2019-12-07,Patrick,13315,0,DEM
2019-12-07,Castro,13316,0,DEM
2019-12-07,Steyer,13327,3.4,DEM
2019-12-07,Yang,13329,1.7,DEM
2019-12-07,Gabbard,13343,1.7,DEM
2019-12-07,Buttigieg,13345,17.9,DEM
2019-12-07,Williamson,13350,0,DEM
2019-12-07,Bennet,13352,0,DEM
2019-12-08,Biden,13256,30,DEM
2019-12-08,Sanders,13257,20,DEM
2019-12-08,Warren,13258,13,DEM
2019-12-08,Booker,13287,2,DEM
2019-12-08,Bloomberg,13289,5,DEM
2019-12-08,Klobuchar,13310,5,DEM
2019-12-08,Delaney,13314,0,DEM
2019-12-08,Patrick,13315,0,DEM
2019-12-08,Castro,13316,1,DEM
2019-12-08,Steyer,13327,1,DEM
2019-12-08,Yang,13329,3,DEM
2019-12-08,Gabbard,13343,3,DEM
2019-12-08,Buttigieg,13345,7,DEM
2019-12-08,Williamson,13350,1,DEM
2019-12-08,Bennet,13352,1,DEM
2019-12-10,Trump,13254,88.45,REP
2019-12-10,Biden,13256,23.18,DEM
2019-12-10,Sanders,13257,14.06,DEM
2019-12-10,Warren,13258,12.76,DEM
2019-12-10,Booker,13287,2.6,DEM
2019-12-10,Bloomberg,13289,5.99,DEM
2019-12-10,Klobuchar,13310,3.39,DEM
2019-12-10,Delaney,13314,0,DEM
2019-12-10,Patrick,13315,0.26,DEM
2019-12-10,Castro,13316,0,DEM
2019-12-10,Steyer,13327,0.78,DEM
2019-12-10,Yang,13329,2.08,DEM
2019-12-10,Gabbard,13343,0.52,DEM
2019-12-10,Buttigieg,13345,8.33,DEM
2019-12-10,Williamson,13350,0,DEM
2019-12-10,Weld,13351,2.43,REP
2019-12-10,Bennet,13352,0,DEM
2019-12-10,Walsh,13482,2.13,REP
2019-12-15,Trump,13254,90,REP
2019-12-15,Biden,13256,32.1,DEM
2019-12-15,Sanders,13257,24.7,DEM
2019-12-15,Warren,13258,12.4,DEM
2019-12-15,Booker,13287,2,DEM
2019-12-15,Bloomberg,13289,2.8,DEM
2019-12-15,Klobuchar,13310,2,DEM
2019-12-15,Delaney,13314,0.9,DEM
2019-12-15,Patrick,13315,0.1,DEM
2019-12-15,Castro,13316,0.2,DEM
2019-12-15,Steyer,13327,1.7,DEM
2019-12-15,Yang,13329,6.3,DEM
2019-12-15,Gabbard,13343,3.9,DEM
2019-12-15,Buttigieg,13345,7.7,DEM
2019-12-15,Williamson,13350,0.4,DEM
2019-12-15,Weld,13351,4.7,REP
2019-12-15,Bennet,13352,0.3,DEM
2019-12-15,Walsh,13482,5.4,REP
2020-01-03,Trump,13254,86.9,REP
2020-01-03,Biden,13256,26.7,DEM
2020-01-03,Sanders,13257,28.2,DEM
2020-01-03,Warren,13258,8.4,DEM
2020-01-03,Booker,13287,1.8,DEM
2020-01-03,Bloomberg,13289,2.8,DEM
2020-01-03,Klobuchar,13310,2.1,DEM
2020-01-03,Delaney,13314,0.4,DEM
2020-01-03,Patrick,13315,0,DEM
2020-01-03,Castro,13316,0,DEM
2020-01-03,Steyer,13327,1,DEM
2020-01-03,Yang,13329,10.2,DEM
2020-01-03,Gabbard,13343,1.8,DEM
2020-01-03,Buttigieg,13345,6.5,DEM
2020-01-03,Williamson,13350,0,DEM
2020-01-03,Weld,13351,5.3,REP
2020-01-03,Bennet,13352,0.1,DEM
2020-01-03,Walsh,13482,7.8,REP
2020-01-05,Biden,13256,36,DEM
2020-01-05,Biden,13256,23,DEM
2020-01-05,Sanders,13257,21,DEM
2020-01-05,Sanders,13257,17,DEM
2020-01-05,Sanders,13257,14,DEM
2020-01-05,Warren,13258,13,DEM
2020-01-05,Warren,13258,12,DEM
2020-01-05,Warren,13258,10,DEM
2020-01-05,Booker,13287,3,DEM
2020-01-05,Booker,13287,2,DEM
2020-01-05,Bloomberg,13289,7,DEM
2020-01-05,Bloomberg,13289,2,DEM
2020-01-05,Klobuchar,13310,4,DEM
2020-01-05,Klobuchar,13310,2,DEM
